"Sample ID","Mean(Activity)","PCA dimension 0","PCA dimension 1"
"NCGC00379039-02","0",-0.6542563963100217,0.33731869796824765
"NCGC00480518-01","0",-0.5992464357481518,-1.3295024324149454
"NCGC00468610-01","0",-0.2172374827312149,0.5333617466848438
"NCGC00478797-01","0",-0.702811319309949,-1.774419986054207
"NCGC00443103-01","0",0.47061609701872154,1.252061769943391
"NCGC00426718-01","0",0.28379882958648883,-0.12081147231385765
"NCGC00091010-03","0",-1.5976275629080547,-0.6913040911038468
"NCGC00527170-01","0",0.6558385056063573,0.7092085081025042
"NCGC00094574-15","0",-1.1407279927499208,0.10906318011196538
"NCGC00375327-01","0",0.3830297843253999,1.5077035939763184
"NCGC00447708-01","0",-0.7658610089259215,-0.6006304903990585
"NCGC00249924-01","0",-1.1023182555151423,-0.8539696677758273
"NCGC00394975-01","0",0.3642423197863095,1.7619240201965713
"NCGC00439323-01","0",-0.2262399898194353,0.3739435714479281
"NCGC00458250-01","0",-0.2838947422184228,0.7136116659725559
"NCGC00458473-01","0",1.6904423607537704,0.9634802606512174
"NCGC00490458-01","0",0.9195487120163897,0.7069938709989249
"NCGC00373574-01","0",0.2777981973315605,0.22745389959194565
"NCGC00164563-04","0",-0.9501556328635459,0.4709022937634684
"NCGC00496262-01","0",0.9051074694308862,0.4907552379292292
"NCGC00480544-01","0",-0.6252752637761287,-1.5388469151205255
"NCGC00478611-01","0",-1.1420649601390334,-1.2682186922172505
"NCGC00480478-01","0",-0.8186147052374034,-1.6050225155168838
"NCGC00517343-01","0",-0.5423132546341991,-1.5991388330649137
"NCGC00441021-01","0",-0.11221541424852333,-0.3083608693751546
"NCGC00378981-01","0",-1.2212775059184064,0.19607298830820657
"NCGC00512279-01","0",1.3906244630465725,0.945098382678736
"NCGC00374231-01","0",0.1998723827018558,0.3993448509923951
"NCGC00511492-01","0",0.5279066941503091,0.17718248210413692
"NCGC00166415-03","0",0.4581482206336275,0.7755569274071188
"NCGC00164584-03","0",-0.7062402737150253,0.8779499357421158
"NCGC00181039-02","0",-1.9141048136091368,1.2575947401406613
"NCGC00469025-01","0",-0.29227412516736867,0.38358191523470664
"NCGC00460550-01","0",0.034452045100520905,1.5076863031506458
"NCGC00017343-11","0",-1.5361878116993601,1.675736639514243
"NCGC00397965-01","0",-0.6190287148186485,1.352090393070803
"NCGC00514205-01","0",-0.6149019106761018,-0.11894513373486013
"NCGC00468806-01","0",-0.26074333154300655,-1.020704164601738
"NCGC00414322-01","0",-0.26917057803609773,0.2892861901496602
"NCGC00431377-01","0",0.4372757697465539,0.7356249232707266
"NCGC00501027-01","0",-0.2076470509741232,-1.8492231487405224
"NCGC00392033-01","0",-0.2752918148996887,-0.33875350199247395
"NCGC00016798-11","0",-0.22890058351595288,-0.08762583529243013
"NCGC00164140-07","0",-1.8972360089241205,1.4562589178239873
"NCGC00449504-01","0",-0.9935046283674506,0.06206051174528541
"NCGC00438515-01","0",-0.14762812898469893,1.6598020376925466
"NCGC00249927-01","0",-0.18822073674688553,0.14322532062636836
"NCGC00458187-01","0",-0.4015332427874041,1.3582637725077662
"NCGC00389219-01","0",-1.5993505578465164,-0.03884192674500384
"NCGC00392455-01","0",-0.3058133408062308,0.6727768282786685
"NCGC00440958-01","0",-0.39246866762073296,1.2182280909315268
"NCGC00496371-01","0",-0.142495946546059,2.18669250748992
"NCGC00526129-01","0",0.9637568026422438,2.252485123989441
"NCGC00429986-01","0",-0.450603636753629,0.22520231446686695
"NCGC00373508-01","0",1.1056546001145235,1.163399501057282
"NCGC00468778-01","0",-0.03835963647498795,-0.47704977097293233
"NCGC00444599-01","0",-0.6087260991449432,-1.2246946275500759
"NCGC00435283-01","0",-0.3355949490963182,1.0217369499867068
"NCGC00422382-01","0",1.2648727718931012,0.5704379753695454
"NCGC00423456-01","0",-1.143122312569436,-0.0745932353324642
"NCGC00159467-03","0",-0.8411447164768144,-0.100309579041362
"NCGC00439213-01","0",0.5993126524072755,0.6964417707465771
"NCGC00179297-04","0",-0.5668609170564203,0.35169868981658303
"NCGC00526058-01","0",1.0615870086836139,0.06277737249486373
"NCGC00443822-01","0",0.14461643975609748,-0.13619680828777958
"NCGC00395441-01","0",-1.5266572789131723,1.0501440172761054
"NCGC00024928-23","0",-1.5002748903537373,-0.6559924729949678
"NCGC00022819-04","0",-0.5329525028903748,0.23074638579758883
"NCGC00530670-01","0",0.5926298479133701,1.9245914874754924
"NCGC00166249-03","0",-1.6277152231792409,-0.056888531650535486
"NCGC00464831-01","0",-0.02574097680277708,-0.9615610163970432
"NCGC00481696-01","0",-1.7251151887496798,-0.8896213924224234
"NCGC00168759-05","0",-0.2698562631451257,-1.6670494771813353
"NCGC00504125-01","0",-0.8856437428008533,0.11765358675487571
"NCGC00095156-06","0",-1.039081916107779,-0.5021921021086697
"NCGC00431976-01","0",-1.561242948695098,0.02940870840776668
"NCGC00522923-01","0",0.1973423025600115,1.8618491746560368
"NCGC00439512-01","0",0.8731472691371387,1.2650732474965996
"NCGC00496613-01","0",-0.40997487556980206,0.25195930909998904
"NCGC00400143-01","0",-0.734648155774468,1.5283894705600494
"NCGC00476680-01","0",-0.40917818476225154,-0.3275503498350592
"NCGC00453012-01","0",0.15318691962233374,-0.3259638769444003
"NCGC00452979-01","0",0.460587108153351,0.9704431990079131
"NCGC00181909-01","0",-0.37653017035473546,0.6830776490989543
"NCGC00529230-01","0",0.7877521155392713,0.8859702326368263
"NCGC00461462-01","0",0.9648632585396563,1.8900039044030017
"NCGC00492663-01","0",0.2815835431417163,-0.4072599060256341
"NCGC00410443-01","0",-0.12903511663455083,1.036201319698287
"NCGC00455816-01","0",0.3108311698730463,2.3665593931556277
"NCGC00426800-01","0",0.1785720525964786,0.41939307593223246
"NCGC00512646-01","0",-0.42517739982832364,0.8266782420662622
"NCGC00459512-01","0",0.39282879700484136,1.5661568975019715
"NCGC00164526-02","0",-1.6038068846495215,-0.1207686427570683
"NCGC00182705-02","0",0.01951303373315029,-0.6914544443984332
"NCGC00094358-05","0",-1.1893475727255927,1.7407573292990806
"NCGC00263541-01","0",-1.0245969586221546,-0.47361591409704346
"NCGC00182983-01","0",-1.145775977742484,-0.6619863825746979
"NCGC00459706-01","0",0.39538716190091366,0.8875061118396005
"NCGC00510931-01","0",-0.979346338336568,-0.5118491285979329
"NCGC00472592-01","0",0.9248119045292524,2.245724846159745
"NCGC00408835-01","0",-1.295718396434394,0.44127793527937026
"NCGC00016878-04","0",-0.1442237004034454,-0.3649948551963982
"NCGC00455984-01","0",1.8382942303018461,0.2568524364096474
"NCGC00430253-01","0",-0.7581672753345343,0.36451342640943074
"NCGC00425785-01","0",0.6600030626310786,1.1421819922759173
"NCGC00490462-01","0",1.151386871440419,0.1649102675676794
"NCGC00430769-01","0",0.08953884451135877,0.6162994053901449
"NCGC00471397-01","0",-0.4657856003414007,0.6095986193455253
"NCGC00478220-01","0",-1.3953598357874373,-1.1096699443038773
"NCGC00480170-01","0",0.7333167525168308,0.16559920827456576
"NCGC00167443-02","0",-1.0491606471981634,-0.9332544337260387
"NCGC00477191-01","0",0.09246377333082273,0.3627698808650076
"NCGC00521490-01","0",-0.8233653261718594,-1.1266069719105094
"NCGC00423519-01","0",0.4156768734867054,0.7807117255457259
"NCGC00442295-01","0",0.6668923540206199,1.4907594781668734
"NCGC00462088-01","0",-0.49732056171290107,0.5503244270788957
"NCGC00477088-01","0",-0.48304542906540715,-1.0840423646141797
"NCGC00494261-01","0",-1.7486072071592336,-0.24332196007323573
"NCGC00396319-01","0",-1.0606715276925518,-0.6480074717782495
"NCGC00425387-01","0",-1.127710624344324,0.621844236129605
"NCGC00527250-01","0",0.6194310404602613,0.6174995864470375
"NCGC00514274-01","0",0.9923772014133819,0.5318638033992331
"NCGC00524027-01","0",-0.8774667396323425,0.06719815687417237
"NCGC00500145-01","0",-0.898015352153297,-0.9979529891152827
"NCGC00520956-01","0",-0.6473319372130621,-1.4255887314189664
"NCGC00537114-01","0",-0.49601414548225853,-1.6578092862221574
"NCGC00469695-01","0",1.285626244376788,1.2272918244617217
"NCGC00490457-01","0",-0.2310840938763006,0.6730538047398931
"NCGC00181296-02","0",-1.4126143515438823,0.12120180184641531
"NCGC00481706-01","0",-0.08971219298181476,0.36775879193492406
"NCGC00490099-01","0",-0.19777614353551745,0.04567645675558604
"NCGC00423034-01","0",0.571563225879278,1.0475587087067972
"NCGC00093802-06","0",-1.2159132871828358,1.8054439749100983
"NCGC00477215-01","0",0.7025094014121562,-0.1344914661713873
"NCGC00015264-16","0",-0.9840175543094857,-0.3036141573936041
"NCGC00181294-01","0",-1.1234212987545156,0.3046679879831923
"NCGC00015321-11","0",-1.7719417022980464,0.003157505568934967
"NCGC00249377-05","0",0.1490199776422941,0.6187138344838659
"NCGC00456696-01","0",1.066798015945551,1.0201573591588409
"NCGC00185766-04","0",-1.4976675792199692,0.1961238844223686
"NCGC00529344-01","0",1.539870002614378,0.6743003224660042
"NCGC00495856-01","0",-0.5157787797140962,-0.4086821615891436
"NCGC00423898-01","0",-0.7517812135821778,0.2961775297386888
"NCGC00263572-01","0",-0.27546175756237856,-0.9199035730396721
"NCGC00461483-01","0",0.7633390765021565,2.488957251173943
"NCGC00512355-01","0",0.7364177566912641,-0.261694458172499
"NCGC00393246-01","0",0.24224102837649528,0.8239685065639104
"NCGC00373636-01","0",0.8698049466951688,-1.0242753576062296
"NCGC00377901-01","0",0.5555554802836136,0.8071398501850275
"NCGC00018193-11","0",-1.9023773062823781,0.3010254402532115
"NCGC00386200-02","0",-0.04149033591048943,1.7772741104545275
"NCGC00462090-01","0",0.5148783236001938,1.038862499827374
"NCGC00456109-01","0",-0.134597305245196,0.9347845959027423
"NCGC00441977-01","0",-0.08489784547955936,0.18178574811738857
"NCGC00519596-01","0",-0.05231751702318236,1.411147616985479
"NCGC00460479-01","0",0.04682142295494217,-0.3000921189626457
"NCGC00517647-01","0",1.4092868269210652,0.616430486012005
"NCGC00458013-01","0",-0.253594457945431,-1.423935649339514
"NCGC00443323-01","0",0.034582015036095475,0.5937993231993597
"NCGC00373940-01","0",-0.6249622970633054,-0.30827604175970835
"NCGC00438511-01","0",-0.10282441420689974,0.7761528010359016
"NCGC00445322-01","0",0.10583433643260326,1.5069954981517852
"NCGC00249910-01","0",0.04571610399090819,1.086448141519459
"NCGC00512321-01","0",0.3807338057837877,0.36512576419511966
"NCGC00525119-01","0",1.2246740331209376,2.0252101620788587
"NCGC00249611-04","0",-1.7456496960340315,0.003293787752370635
"NCGC00537155-01","0",0.004448751941342326,-0.09566321811103105
"NCGC00477163-01","0",-0.551655964618597,-1.24524676112072
"NCGC00469564-01","0",0.3979093114666807,0.6220857683808649
"NCGC00453779-01","0",1.0775735727930484,2.220827994182864
"NCGC00521691-01","0",0.5419242307486933,0.3361226173424592
"NCGC00091585-05","0",-1.5252721725959328,-0.14842772172116842
"NCGC00514854-01","0",0.45985711331018764,0.6427470435420467
"NCGC00480515-01","0",-0.7524973592144202,-1.5347320529407846
"NCGC00511148-01","0",-0.008983596634542231,1.1740846827356055
"NCGC00445403-01","0",-0.07431458879009695,-0.14922013796330322
"NCGC00478272-01","0",-0.40159622890882485,-0.3381593808018722
"NCGC00522539-01","0",-0.9109240252853755,-1.2407573686110154
"NCGC00431263-01","0",0.22080411876099895,1.0911794227879805
"NCGC00442585-01","0",-1.4383839953202013,-0.894840484612822
"NCGC00520984-01","0",0.5112204131260916,0.7773212130772574
"NCGC00396090-01","0",0.9972162225694792,2.160430984057217
"NCGC00022858-08","0",-0.9142105276529814,-0.7574132347000677
"NCGC00468611-01","0",-0.22987632099038224,0.7650995496078646
"NCGC00448286-01","0",-0.6647931932789817,0.2701108587345638
"NCGC00418829-01","0",-0.10836818349892324,0.7737460445119049
"NCGC00458264-01","0",-0.16693989998445466,0.7385790044766565
"NCGC00389455-01","0",-0.441681581044739,0.09920560443801342
"NCGC00479397-01","0",0.6404460189045995,0.9987486554634075
"NCGC00460488-01","0",0.6103536802929286,0.31586575009826906
"NCGC00392478-01","0",-0.4121387067592126,-0.9337632805439455
"NCGC00437409-01","0",0.2022927167211101,1.1740159584732668
"NCGC00478916-01","0",1.3608226920466244,0.8313348827920378
"NCGC00523048-01","0",0.528154871001861,0.2706465804072835
"NCGC00435825-01","0",-1.4921665594472677,0.3812612637092044
"NCGC00458262-01","0",-0.10885089729979913,0.09275237638811641
"NCGC00095838-04","0",-1.4971416500688532,-0.21888261723790192
"NCGC00422187-01","0",0.5376728413997646,0.6085310232862271
"NCGC00016961-06","0",-0.6479744364437345,0.28495160045260004
"NCGC00451920-01","0",-0.6845265543293171,-0.8543618878993113
"NCGC00447693-01","0",-0.8463076166011386,-1.2293532645872507
"NCGC00467985-01","0",0.2069059651500703,-0.2229677605917642
"NCGC00448598-01","0",-0.23024315883267774,-1.0571598907859332
"NCGC00451034-01","0",-0.36443634886271825,-0.10696488948317585
"NCGC00374827-01","0",0.37555216715940476,0.7503142601584104
"NCGC00391785-01","0",0.34389578546738075,1.7123898798910153
"NCGC00422034-01","0",-0.49591386692521333,-0.2567910609436439
"NCGC00521406-01","0",-0.6986650341594255,-1.1805928075966656
"NCGC00271596-03","0",-1.491670528888405,1.4759285128521045
"NCGC00181111-02","0",-0.9796445218709016,0.4178403866678203
"NCGC00440448-01","0",-0.23114967194111252,0.7744629639371319
"NCGC00065890-14","0",0.6597009184756614,-0.08108384142600038
"NCGC00373756-01","0",0.05268183585404731,0.12078220210885945
"NCGC00395011-01","0",-0.3222685527756952,-0.07561721261310266
"NCGC00520625-01","0",-0.17511110281684264,-0.6244784656572215
"NCGC00413214-01","0",-0.47804164155388085,0.0506882137399046
"NCGC00460424-01","0",-0.008219008106055902,0.679577500905414
"NCGC00161634-09","0",-1.5230518581496617,1.4518695783564364
"NCGC00456724-01","0",0.43757827228837565,1.8760931355358472
"NCGC00395872-01","0",-0.09941716073671096,0.14966511253434753
"NCGC00424660-01","0",-0.762553193891399,0.33125167536051525
"NCGC00442092-01","0",-0.4585163011942647,0.8141559585315886
"NCGC00347066-11","0",-1.2589639789745868,-1.517524472402336
"NCGC00484907-01","0",-0.9845725470144638,0.1446758337513758
"NCGC00525678-01","0",1.4021669981171065,1.1280377786791362
"NCGC00492989-01","0",0.4724821966677255,0.5762672954560626
"NCGC00471128-01","0",-0.06318053599219345,1.8761338376589636
"NCGC00432915-01","0",-0.7702655250196266,-1.1466528586115705
"NCGC00373392-01","0",-0.12191620327683259,0.46843538550972336
"NCGC00375619-01","0",0.6998454151166851,-0.3574987854058463
"NCGC00440592-01","0",-0.4324625726601708,0.7717803534207707
"NCGC00501398-01","0",0.4379890566802721,1.508453333498964
"NCGC00494757-01","0",1.0965120225464333,0.30527486692503725
"NCGC00015823-17","0",-0.49903432649339996,-1.013940206036382
"NCGC00470471-01","0",-0.5985502405882304,-1.2405250588538332
"NCGC00470881-01","0",0.47765863048573476,0.5281143596490246
"NCGC00442154-01","0",-0.6535512618147898,0.7853914913786466
"NCGC00376793-01","0",-1.0020745252340337,0.7743399353150553
"NCGC00504446-01","0",0.28150185200896094,0.5899520629109355
"NCGC00478814-01","0",-0.7465084917175683,-0.8737329478663036
"NCGC00169833-02","0",-2.155129392080657,0.8203824510804332
"NCGC00439728-01","0",0.015365784010962853,0.4617818870410838
"NCGC00494248-01","0",-1.3637498214881676,-0.1673590280108572
"NCGC00460462-01","0",-0.26161580104940146,0.5916068364139565
"NCGC00453405-01","0",0.5510057604722866,-0.8709880601805027
"NCGC00373265-01","0",0.19190018209996365,-0.24464471132005805
"NCGC00478923-01","0",1.1133959879169772,0.46761543696301655
"NCGC00377637-01","0",0.30993536477548067,0.35245277198445724
"NCGC00183860-01","0",-1.3244969381111555,1.0122206647805558
"NCGC00520196-01","0",-0.3532685099186701,-1.2481463813753568
"NCGC00530632-01","0",1.6576002388957893,0.9892708608405111
"NCGC00015444-07","0",-1.0798783903422942,0.3801703862157229
"NCGC00377801-01","0",1.4469333471137893,1.7646998975425017
"NCGC00373547-01","0",0.47972068320127814,0.3738125623407061
"NCGC00461918-01","0",-0.07806504925941887,0.9730396947014277
"NCGC00519309-01","0",-0.9471292403944839,0.1604259954936763
"NCGC00448474-01","0",-0.6929239139694696,0.7209018641379906
"NCGC00373737-01","0",-0.3367372522876897,-0.5866352248542113
"NCGC00391847-01","0",-0.4110897033566133,-0.2838997611919666
"NCGC00537430-01","0",-0.737193675301223,-0.37398355929039334
"NCGC00526117-01","0",0.1855449267856584,0.06567200150790496
"NCGC00443452-01","0",0.4364383874799179,0.5970084229357475
"NCGC00523706-01","0",0.12525264529184274,0.6539666965006581
"NCGC00016710-05","0",-0.4230600283973541,-0.0840783159775731
"NCGC00274059-01","0",-1.4924437308167908,0.019112727604433437
"NCGC00447534-01","0",0.14584345872205104,-1.4080333827063598
"NCGC00178783-03","0",-0.09134417491412627,0.36000000243884756
"NCGC00421780-01","0",0.7818789972247925,0.13577845199486596
"NCGC00174736-02","0",-1.1325620290532075,0.4740011785851223
"NCGC00417597-01","0",-0.10518377520136517,-0.5173973856309904
"NCGC00262940-01","0",-1.3301692404153393,0.47183929292656807
"NCGC00517318-01","0",-0.06263615443398832,-0.9422358169537088
"NCGC00163329-03","0",0.16732983273876004,-0.17802964036843943
"NCGC00183838-01","0",0.10830649321956329,-0.5610672346980109
"NCGC00446840-01","0",-0.9506059014805913,-0.21358458498759408
"NCGC00021202-03","0",-1.4604691321450847,0.4993026482043527
"NCGC00392842-01","0",-1.1152464976530396,-0.45948401523602295
"NCGC00477270-01","0",1.1990991169647998,0.7482446956713075
"NCGC00495274-01","0",-0.1141027444905292,-0.09513721459511569
"NCGC00399263-01","0",-0.7073195359692979,0.8637994690229318
"NCGC00023282-21","0",-0.38435949272417613,-0.054771458527481824
"NCGC00519307-01","0",-0.7762657767942508,-0.02888268511130747
"NCGC00183856-01","0",-1.4544977693917773,-0.2317443102268962
